"","X","Y","block.code","y"
"115",-0.17135077532611,-0.0407099807523379,4,1
"116",-0.178496465935066,-0.0262554037424503,4,0
"117",-0.172794123878488,-0.0203571992055361,4,0
"118",-0.166379361953025,-0.0109879776594647,4,0
"119",-0.158751357397826,-0.00239121517200649,4,0
"120",-0.0991211092759733,-0.136433056704061,5,0
"121",-0.0938201983236409,-0.148470543687168,5,0
"122",-0.0874185213843593,-0.168125335269155,5,0
"123",-0.0838202179850287,-0.185750528541289,5,0
"124",-0.0792922703867956,-0.199763339749456,5,0
"125",-0.0743599763765164,-0.212447066991356,5,0
"126",-0.0684185790803381,-0.227393897320777,5,0
"127",-0.06284383258838,-0.238752327159864,5,0
"128",-0.0581836113734706,-0.252572023603671,5,0
"129",-0.0544099149211517,-0.26494146603188,5,0
"130",-0.051637118214164,-0.28015083146662,5,1
"131",-0.0643358600012333,-0.282310435139746,5,0
"132",-0.0686995333948267,-0.281968382191316,5,0
"133",-0.0750197173114196,-0.285118803445733,5,0
"134",-0.081394207310512,-0.283562525638145,5,0
"135",-0.0892681146887567,-0.284550818844192,5,0
"136",-0.0920434877142495,-0.273208797450656,5,0
"137",-0.0955453147647756,-0.265813637941434,5,0
"138",-0.0987616450444553,-0.253143794768667,5,0
"139",-0.102837923327268,-0.241565744217516,5,0
"140",-0.105882182648914,-0.229167271465184,5,0
"141",-0.109524961441658,-0.217757091918899,5,0
"142",-0.115714498890112,-0.201226215644801,5,0
"143",-0.11908642524889,-0.18869647533981,5,0
"144",-0.125682953225794,-0.166998201382365,5,0
"145",-0.11991064378199,-0.162961724149262,5,0
"146",-0.114956790053565,-0.156211542709448,5,0
"147",-0.110155074713585,-0.151345807958871,5,0
"148",-0.104412121741361,-0.143252658483658,5,0
"149",-0.0793585088919322,-0.118735918715723,6,0
"150",-0.0716825034548086,-0.106105203370406,6,0
"151",-0.0633510961455625,-0.0948868764002704,6,0
"152",-0.0562240499469527,-0.0858912625043465,6,0
"153",-0.053145010325281,-0.0926288220632378,6,1
"154",-0.0500461059318403,-0.101192767663119,6,0
"155",-0.045764196752352,-0.110620049856261,6,0
"156",-0.0435724954675398,-0.116853996402907,6,1
"157",-0.0407590200470865,-0.124809567385586,6,0
"158",-0.0378455427892971,-0.131457511596864,6,0
"159",-0.035161493475579,-0.139315894102671,6,0
"160",-0.0332455938682057,-0.148767157868273,6,0
"161",-0.0299072952459095,-0.157067306175802,6,0
"162",-0.0276778983532515,-0.164169638067372,6,0
"163",-0.024182240907621,-0.173995771670155,6,0
"164",-0.0217096531061792,-0.18254330882566,6,0
"165",-0.0191607927169377,-0.187711968698392,6,0
"166",-0.017083534212725,-0.194671673345766,6,0
"167",-0.0150730565965014,-0.201747499290808,6,0
"168",-0.0118180137411299,-0.208180871540511,6,0
"169",-0.00932013733947296,-0.219097535577878,6,0
"170",-0.00523151984690868,-0.224947776971048,6,0
"171",-0.000922084737955803,-0.233781830804331,6,0
"172",0.000363294810355946,-0.244762866428642,6,0
"173",0.00528236823875543,-0.254508220000105,6,0
"174",0.00910331979658964,-0.265650815689408,6,0
"175",-0.00157152039877949,-0.267858382506277,6,0
"176",-0.00510833114288873,-0.268552585907639,6,0
"177",-0.00999303105839689,-0.270173235303347,6,0
"178",-0.0165987795436755,-0.271851945347301,6,0
"179",-0.026779034380909,-0.270739957716678,6,0
"180",-0.033049929256334,-0.253970527910897,6,0
"181",-0.0364788736118541,-0.240988924300857,6,0
"182",-0.0413290644187529,-0.224605724022619,6,0
"183",-0.0452767979669384,-0.214957558929204,6,0
"184",-0.0475634162498764,-0.203874286075182,6,0
"185",-0.052216654285641,-0.194161749392471,6,0
"186",-0.0572549841424142,-0.182890410526929,6,0
"187",-0.0591424086503556,-0.17565428670628,6,0
"188",-0.061636149382809,-0.167350351835297,6,0
"189",-0.0637814769342535,-0.161810608690013,6,0
"190",-0.0674847314143928,-0.15270644662568,6,0
"191",-0.0702885795393174,-0.143643936765216,6,0
"192",-0.0742039735103036,-0.133690322173227,6,0
"193",-0.0937656888475643,-0.0810040705565534,7,0
"194",-0.101295793298978,-0.05908870026229,7,0
"195",-0.108702573450673,-0.0419898393866509,7,0
"196",-0.112388132690433,-0.0315275630307525,7,0
"197",-0.114352982349719,-0.022905556782625,7,0
"198",-0.118131221258376,-0.0123852197784802,7,0
"199",-0.120714997543341,-0.00107349089727727,7,0
"200",-0.125305454764622,0.0105727178054471,7,0
"201",-0.128157642760767,0.0187277144923596,7,0
"202",-0.132579215523211,0.0290057114001917,7,0
"203",-0.123654644773474,0.0378359786688451,7,0
"204",-0.118136984076117,0.0472089867783704,7,0
"205",-0.112898108161859,0.0537319743768624,7,0
"206",-0.107460245540774,0.0617342463150758,7,0
"207",-0.103847297804583,0.0521580259378637,7,0
"208",-0.0997386799445517,0.0402265627467467,7,0
"209",-0.0950726959119008,0.0293906787407008,7,0
"210",-0.0905628503411807,0.0176031049819899,7,0
"211",-0.0873618423768924,0.00940266952775337,7,0
"212",-0.0828143689962053,-0.00375942696689882,7,0
"213",-0.0805287676810936,-0.0123195860021506,7,0
"214",-0.0773142679435091,-0.0205149727058989,7,0
"215",-0.0748047303106315,-0.0307437442806021,7,0
"216",-0.0714226342734923,-0.0366192294344421,7,0
"217",-0.0693380536008593,-0.045549209555212,7,0
"218",-0.0666489872458096,-0.0550130952005607,7,0
"219",-0.0758308508583384,-0.0635366507847815,7,0
"220",-0.0855003166498777,-0.0740872803012593,7,0
"221",-0.145703456653338,0.0627515698464214,8,0
"222",-0.148499304631292,0.0732832665421033,8,0
"223",-0.152556599514483,0.0821652835191296,8,0
"224",-0.157481096771348,0.094819980435731,8,0
"225",-0.158747628515757,0.113328705310133,8,0
"226",-0.164528480489365,0.127347827458172,8,0
"227",-0.168656420738313,0.133015051591487,8,0
"228",-0.171828953603149,0.138384399355486,8,0
"229",-0.174127368713006,0.147113691583813,8,0
"230",-0.177584584774401,0.155403742386838,8,0
"231",-0.180043613004688,0.165246284433998,8,0
"232",-0.183310927271952,0.176950553784969,8,0
"233",-0.17493592594142,0.184692814994283,8,0
"234",-0.168632759286635,0.192508283108011,8,0
"235",-0.16376399186725,0.198200751001994,8,0
"236",-0.156884407842346,0.208813227730172,8,0
"237",-0.152008386052379,0.19064781799241,8,0
"238",-0.146311874611401,0.178279637751235,8,0
"239",-0.140490886307141,0.160497933166948,8,0
"240",-0.135319537057262,0.14515351361492,8,0
"241",-0.131511534889891,0.131722571076251,8,0
"242",-0.126719311249722,0.120205105549766,8,0
"243",-0.121526944664549,0.105288567731503,8,0
"244",-0.117577312776389,0.0936145908928652,8,0
"245",-0.123689628467077,0.0862939004762661,8,0
"246",-0.127169963597296,0.0812400997129927,8,0
"247",-0.131748962980953,0.0770811902423477,8,0
"248",-0.134883935833662,0.0729374270290447,8,0
"249",-0.139247338035839,0.0689072607358148,8,0
"250",-0.190138578139304,0.250081726672478,9,0
"251",-0.212975268901545,0.274056987787751,9,0
"252",-0.219047719453016,0.294562494083252,9,0
"253",-0.231026312415646,0.315479473666965,9,0
"254",-0.224416496059023,0.323832633869901,9,0
"255",-0.218831986675818,0.330592912814218,9,0
"256",-0.213370191411659,0.341022372281364,9,0
"257",-0.205765577116702,0.344861948186654,9,1
"258",-0.202288225092142,0.333733236565307,9,0
"259",-0.200156389313993,0.323140954844959,9,0
"260",-0.195929599791293,0.314679246473614,9,1
"261",-0.19221122638932,0.302962355242897,9,1
"262",-0.249617026861988,0.368876337129377,10,1
"263",-0.253820019337312,0.379909122463236,10,1
"264",-0.260438649415195,0.396024738884492,10,0
"265",-0.263577283352114,0.408541857308561,10,1
"266",-0.265341654751754,0.415755261746136,10,0
"267",-0.268721106672529,0.426462402574766,10,0
"268",-0.273417938729579,0.433459972862557,10,0
"269",-0.279257300252769,0.452049477769454,10,1
"270",-0.28485014877222,0.468426367106643,10,0
"271",-0.275988969017678,0.466042093969791,10,1
"272",-0.267432133837846,0.464668833422059,10,1
"273",-0.259289068972052,0.466577261682579,10,0
"274",-0.249731673036164,0.46907513174068,10,0
"275",-0.243176433953457,0.454742986967159,10,1
"276",-0.238089560831926,0.440237922438284,10,1
"277",-0.233529341454352,0.427738474645626,10,1
"278",-0.227501569689852,0.412931747182806,10,0
"279",-0.220624155196338,0.397092549934825,10,0
"280",-0.224054048721845,0.392422454323851,10,0
"281",-0.229214618112651,0.388638414691563,10,1
"282",-0.23122618049458,0.386456091634188,10,0
"283",-0.233626088994593,0.383187024706858,10,0
"284",-0.237351581171429,0.379474929790774,10,0
"285",-0.240462146796051,0.375765359249933,10,0
"286",-0.243363691631223,0.372782808999206,10,0
"287",-0.22094524584146,0.461388406803193,11,1
"288",-0.213641586228458,0.463217317219427,11,1
"289",-0.204979054191447,0.461523460919306,11,1
"290",-0.194423538222291,0.462995172129768,11,1
"291",-0.19218925988404,0.452207251269817,11,1
"292",-0.19034936167301,0.443246978636714,11,1
"293",-0.186811805152491,0.433372881890187,11,1
"294",-0.189932676051192,0.428846675711619,11,1
"295",-0.193738847676448,0.425611687860077,11,1
"296",-0.197038908308086,0.420270108231991,11,1
"297",-0.199370137580155,0.417449118045081,11,1
"298",-0.2039163228016,0.411500425988004,11,0
"299",-0.19413105827232,0.376974535356253,12,0
"300",-0.190988763251171,0.37980562304649,12,1
"301",-0.187023266664767,0.382996434318919,12,0
"302",-0.183379335308459,0.384605724021914,12,1
"303",-0.178992203856765,0.389489129405078,12,1
"304",-0.175250372396672,0.397823356788393,12,0
"305",-0.161778735053363,0.381895806379833,12,0
"306",-0.154514669388161,0.373011265027562,12,1
"307",-0.146507403627555,0.363567574390044,12,1
"308",-0.141133948969512,0.347682938373564,12,0
"309",-0.138685022619747,0.333676438105271,12,1
"310",-0.133169192464486,0.317510334163852,12,0
"311",-0.13002811780474,0.306769114259434,12,0
"312",-0.126040790308754,0.294512006563089,12,1
"313",-0.13107674724058,0.285763781515141,12,0
"314",-0.135460421001641,0.279409927108549,12,0
"315",-0.139913316373477,0.275463065223059,12,0
"316",-0.144820525177099,0.27117541257735,12,0
"317",-0.147755901142329,0.265744217600476,12,0
"318",-0.151923774328333,0.258265753683514,12,0
"319",-0.154862472388478,0.27217254109969,12,0
"320",-0.156281752702044,0.278930295667587,12,0
"321",-0.158199211660096,0.28417847338343,12,1
"322",-0.161000076679381,0.295706036413242,12,1
"323",-0.166327496593332,0.303997349404477,12,0
"324",-0.169538674235982,0.314010286831747,12,1
"325",-0.172160417320209,0.322668896532081,12,0
"326",-0.174437747296914,0.330254646429242,12,1
"327",-0.177800724338734,0.340392540468122,12,1
"328",-0.180522943845271,0.347643810544938,12,1
"329",-0.183050176718508,0.353730081094548,12,0
"330",-0.186750787082263,0.362651225899024,12,0
"331",-0.140704313957231,0.23253478905642,13,0
"332",-0.134019309778513,0.240086459877794,13,0
"333",-0.128019199539195,0.243686220062016,13,0
"334",-0.121164904114506,0.254889400775985,13,0
"335",-0.116012267072832,0.258444984379916,13,0
"336",-0.110501250565344,0.261921050139562,13,0
"337",-0.107081255526802,0.243806127921962,13,0
"338",-0.103974079794954,0.230703354263766,13,0
"339",-0.100523033338436,0.223000220881902,13,0
"340",-0.0967249974558886,0.21340380549686,13,0
"341",-0.091629717400232,0.197993752168503,13,0
"342",-0.0864479272805553,0.183247609731524,13,0
"343",-0.0814233603885144,0.169031586254496,13,0
"344",-0.0757786465093702,0.150487520116098,13,0
"345",-0.0815559729944859,0.14284118519427,13,0
"346",-0.0854456715781027,0.137004827869056,13,0
"347",-0.0898608713421134,0.13098797765923,13,0
"348",-0.0927740774084667,0.124713641096924,13,0
"349",-0.098021021267575,0.117337414407322,13,0
"350",-0.101768208758275,0.121609920796865,13,0
"351",-0.104181270042309,0.12805843930391,13,0
"352",-0.107053119416626,0.137600580606511,13,0
"353",-0.111231365674588,0.145116910163889,13,0
"354",-0.114217725627363,0.156179988008905,13,0
"355",-0.117709315201649,0.167578807862478,13,0
"356",-0.120908899410957,0.177781073490653,13,0
"357",-0.122992259722207,0.187256318828714,13,0
"358",-0.125959365083925,0.194111261872308,13,0
"359",-0.129067625581458,0.200919503959193,13,0
"360",-0.131683538050085,0.208555741377693,13,0
"361",-0.136957940040799,0.216882395632925,13,0
"362",-0.0868657654659371,0.0814925373126328,14,0
"363",-0.0809631485432701,0.0901347385685904,14,0
"364",-0.0773985406782799,0.0955709822971288,14,0
"365",-0.0731059872354367,0.102048531128297,14,0
"366",-0.0691946611358148,0.105989082073913,14,0
"367",-0.0645013545672567,0.116450096241602,14,0
"368",-0.0574538352535223,0.101172572654113,14,0
"369",-0.0532275203157959,0.0828001640840347,14,0
"370",-0.0484976707029759,0.0749480925181009,14,0
"371",-0.045638431729827,0.0674241898326396,14,0
"372",-0.0400916857523269,0.0531639897764967,14,0
"373",-0.0346957222061507,0.0376113092039429,14,0
"374",-0.028852902992328,0.0242901770218936,14,0
"375",-0.0275421670459223,0.0127979552549027,14,0
"376",-0.021827960364566,0.00452305070804354,14,0
"377",-0.0301787578605677,-0.00358776939857932,14,0
"378",-0.0333266123059009,-0.0109955507875479,14,0
"379",-0.0387647461183822,-0.0190079202302641,14,0
"380",-0.0459585054071221,-0.0280628569626442,14,0
"381",-0.0511691774133651,-0.0337275567195387,14,0
"382",-0.0537094274749042,-0.022499132246076,14,0
"383",-0.0562521182592501,-0.011543340381259,14,0
"384",-0.0596349600728189,0.00234703859054132,14,0
"385",-0.0631038373654144,0.0102710548738537,14,0
"386",-0.0666818014080221,0.0195342526267597,14,0
"387",-0.070245324507327,0.0323707046161835,14,0
"388",-0.0752328737700928,0.0461601085476575,14,0
"389",-0.03880596721472,-0.0623135906093296,15,1
"390",-0.0298265479996307,-0.052580858918789,15,0
"391",-0.0210377085572225,-0.0430601748134037,15,0
"392",-0.0120035086746402,-0.0353671389360425,15,1
"393",0.000427770571236647,-0.0606664352659181,15,0
"394",0.00307066658647599,-0.0668814489917677,15,0
"395",0.00698029773970103,-0.0788495156350911,15,0
"396",0.0104522937336739,-0.094570067211335,15,0
"397",0.0134329586665671,-0.111135022562395,15,0
"398",0.0156240497706678,-0.117192262787882,15,0
"399",0.0195193755763277,-0.130855447919536,15,0
"400",0.0247568277356057,-0.143531602032177,15,0
"401",0.0297251224073339,-0.157358871604068,15,0
"402",0.0336853307609893,-0.167534631283364,15,0
"403",0.0373188212474999,-0.181368211795127,15,0
"404",0.041822293819767,-0.193559685715143,15,0
"405",0.0456753137633841,-0.205462118583313,15,0
"406",0.0507583224071478,-0.216652677416359,15,0
"407",0.0527179516315247,-0.222306017481717,15,0
"408",0.0561033697635986,-0.232448960273436,15,0
"409",0.0605698247066102,-0.245706983055575,15,0
"410",0.0523332665976506,-0.254024801994514,15,0
"411",0.0431328941704546,-0.254841437632241,15,0
"412",0.0340239132529121,-0.255129216497053,15,0
"413",0.0261458024076244,-0.255131740873473,15,0
"414",0.0214605637839162,-0.241863620586831,15,0
"415",0.020899739920644,-0.228225679214671,15,0
"416",0.0171753325094932,-0.219601148591299,15,0
"417",0.0123183619170267,-0.20946199236421,15,0
"418",0.0102965620588775,-0.204675775456743,15,0
"419",0.00854032640192713,-0.198440566723063,15,0
"420",0.0059534992134432,-0.19141270392294,15,0
"421",0.00148846802541204,-0.181830172604679,15,0
"422",-0.00117002149667451,-0.172573285791646,15,0
"423",-0.0040397691374603,-0.162296551072024,15,0
"424",-0.00595797387192224,-0.156462718122054,15,0
"425",-0.00961322747013627,-0.148186551386985,15,0
"426",-0.0117255374658109,-0.14068031933411,15,0
"427",-0.0147818648057923,-0.131239153071835,15,0
"428",-0.0176707314419174,-0.125515130478485,15,0
"429",-0.0205650897043675,-0.116198920828996,15,0
"430",-0.023442566300708,-0.10871667034858,15,0
"431",-0.0262906186276297,-0.10002398157246,15,0
"432",-0.0293323016307706,-0.0920444290184959,15,0
"433",-0.0317568207524281,-0.0838755482636266,15,1
"434",-0.0352249522686137,-0.0734587106750521,15,0
"435",0.056887316370348,-0.155969202613135,16,0
"436",0.0653383190972432,-0.145062636080272,16,0
"437",0.0793559325734074,-0.127908238932806,16,0
"438",0.0869411566815891,-0.144143763214008,16,0
"439",0.0900306371730585,-0.158147739105882,16,0
"440",0.0932503573455516,-0.165291723202498,16,0
"441",0.0965833677350999,-0.178787037329286,16,0
"442",0.101046093796023,-0.190719762708613,16,0
"443",0.106443142107904,-0.203119497649155,16,0
"444",0.109621980173335,-0.213035246600727,16,0
"445",0.11409480811478,-0.222168438989184,16,0
"446",0.118879370597253,-0.239271086428277,16,0
"447",0.108107511670207,-0.240485311287436,16,0
"448",0.098704898239149,-0.243392130258506,16,0
"449",0.088481184976348,-0.245522703607508,16,0
"450",0.0835359415756054,-0.236924678930665,16,0
"451",0.079216201192573,-0.222025811744988,16,0
"452",0.0729631371532249,-0.206547600265056,16,0
"453",0.0676727348685491,-0.19238458868461,16,0
"454",0.0653566245183136,-0.184988166987179,16,0
"455",0.0627662718413376,-0.175813322394852,16,0
"456",0.0466459756650472,-0.121714682401821,17,0
"457",0.040444031208982,-0.104239689501966,17,0
"458",0.0346574164176131,-0.0939276135183467,17,0
"459",0.0303709647817867,-0.0795714871735412,17,0
"460",0.0251094443836969,-0.0661014168062467,17,0
"461",0.0223834959950704,-0.0567574390208446,17,0
"462",0.0180085003595713,-0.0452525953741067,17,0
"463",0.0150074960699354,-0.0387498027834449,17,0
"464",0.012010491853785,-0.0282181060877629,17,0
"465",0.00660964686199531,-0.0112366286956509,17,0
"466",0.0152009911504168,-0.00165662175380945,17,0
"467",0.0231532050521138,0.0121378309293283,17,0
"468",0.0332180001408821,0.0203559370161508,17,0
"469",0.0396571014965733,0.00193430311411885,17,0
"470",0.0438887724649067,-0.0122123000219509,17,0
"471",0.047722198828191,-0.0224928213062025,17,0
"472",0.0512114832753882,-0.0333564734469863,17,0
"473",0.0534603381526609,-0.0435095137420326,17,0
"474",0.0577543831483239,-0.0552743681176693,17,0
"475",0.0637923923890446,-0.0674570067213921,17,0
"476",0.0647518676444805,-0.0942772395948591,17,0
"477",0.0548293802550516,-0.110481209176694,17,0
"478",-0.00382973138014471,0.0279707172374355,18,0
"479",-0.00974312816188465,0.0435322331262823,18,0
"480",-0.0147038972715957,0.057941371366495,18,0
"481",-0.0198683311401891,0.0625395222612661,18,0
"482",-0.0229830324340146,0.0749632387742673,18,0
"483",-0.0264971986942925,0.0857688302668048,18,0
"484",-0.0293211827824024,0.0976258243664747,18,0
"485",-0.0345559908253163,0.109345239973612,18,0
"486",-0.0390427851250705,0.118398914517782,18,0
"487",-0.0463974287256367,0.134392098702672,18,0
"488",-0.0418203954798127,0.140316809188465,18,0
"489",-0.0369102713683713,0.149986431479096,18,0
"490",-0.0292656563384995,0.157427029755641,18,0
"491",-0.025201988456875,0.161688176453647,18,0
"492",-0.0190167900712014,0.168733709885181,18,0
"493",-0.0145257245065254,0.157252847810902,18,0
"494",-0.0112343420004494,0.147687987125227,18,0
"495",-0.00670951310359362,0.132575810166185,18,0
"496",-0.00159965650893587,0.120717553879481,18,0
"497",0.000298615655917882,0.1091811555322,18,0
"498",0.00540182806070623,0.0991227793376066,18,0
"499",0.0107605705840499,0.0853863873015398,18,0
"500",0.0180511452108698,0.0623325234289499,18,0
"501",0.0155881847049567,0.0582506074273471,18,0
"502",0.00955248059134446,0.0520393802649514,18,0
"503",-0.0546009692788264,0.173242245432338,19,0
"504",-0.0619285615349214,0.185071471394919,19,0
"505",-0.066581799570686,0.203195228928812,19,0
"506",-0.0720986466937738,0.213819065349702,19,0
"507",-0.0738343396004045,0.224075605061494,19,0
"508",-0.076465981171597,0.232462844340217,19,0
"509",-0.0793755939515992,0.246199236376284,19,0
"510",-0.0855601821565613,0.257656116878102,19,0
"511",-0.0905835286871988,0.269056198919885,19,0
"512",-0.0958575916886372,0.282590640875299,19,0
"513",-0.0930626250828117,0.287439967182676,19,0
"514",-0.0869252241854665,0.292814363699514,19,0
"515",-0.0818685211097836,0.301089268246373,19,0
"516",-0.0734720956568043,0.312549935312821,19,0
"517",-0.0668434992941173,0.300754788424852,19,0
"518",-0.0641426361121683,0.291022056734311,19,0
"519",-0.0608918645217185,0.283966425798275,19,0
"520",-0.0585147361012551,0.277194787163596,19,0
"521",-0.0532650803279236,0.266793095831188,19,0
"522",-0.0479471521137832,0.254678615379039,19,0
"523",-0.0452536788980938,0.243488056545993,19,0
"524",-0.0401674159572741,0.234096115615672,19,0
"525",-0.0348823019053463,0.21932094285457,19,0
"526",-0.0286421872564616,0.202206935722765,19,0
"527",-0.0346523315784225,0.194416711368531,19,0
"528",-0.0389448172234265,0.189423495628748,19,0
"529",-0.0404360310619912,0.186620176074424,19,0
"530",-0.0451072355295507,0.184155122905075,19,0
"531",-0.0486579448341103,0.178742860748996,19,0
"532",-0.106468973090972,0.316600296613881,20,0
"533",-0.112987058948686,0.33083777728695,20,0
"534",-0.117454530859524,0.342875264270057,20,0
"535",-0.120152275340115,0.352240699251499,20,0
"536",-0.124559135967859,0.36366728724216,20,0
"537",-0.122066954586085,0.369568016155494,20,0
"538",-0.11661661715955,0.373454293016318,20,0
"539",-0.112616272475242,0.379347448801568,20,0
"540",-0.106585043020109,0.386318513141655,20,0
"541",-0.098406452077859,0.395955318544709,20,0
"542",-0.0946537729608534,0.385919661733189,20,0
"543",-0.0911325557235717,0.378361679971941,20,1
"544",-0.0877535105899311,0.367134517685513,20,0
"545",-0.0837916750877181,0.35656243097417,20,0
"546",-0.0812886460490312,0.34576819917317,20,0
"547",-0.0885577965534231,0.338865292984657,20,0
"548",-0.0983104503140282,0.33003123915255,20,0
"549",-0.0897601237283674,0.449378687954824,21,0
"550",-0.086001275006486,0.45333943390827,21,0
"551",-0.080143608062226,0.457004827868821,21,0
"552",-0.0707796394089609,0.457179009812385,21,0
"553",-0.0641926031318871,0.455143100563835,21,0
"554",-0.0608408805341537,0.456340916978617,21,0
"555",-0.0545113405134486,0.457613202486022,21,0
"556",-0.0500859710710567,0.443422422769663,21,0
"557",-0.0477534536397247,0.435907355400495,21,0
"558",-0.0453994442880861,0.428808810071203,21,0
"559",-0.0435670038412147,0.422688460445806,21,0
"560",-0.0407984106013094,0.414033637310102,21,0
"561",-0.0389998012844768,0.40846107727724,21,0
